Philadelphia,IN,"('139.15', 'Very High')","('34.15', 'Low')","('70.19', 'High')","('77.98', 'High')","('74.70', 'High')","('3.43', 'Very Low')","('40.41', 'Moderate')","('47.93', 'Moderate')","('163.74', 'Very High')"
Nashville,OH,"('150.15', 'Very High')","('50.18', 'Moderate')","('62.07', 'High')","('83.02', 'Very High')","('67.25', 'Moderate')","('3.66', 'Very Low')","('38.50', 'Moderate')","('37.39', 'Low')","('183.09', 'Very High')"
Sacramento,KY,"('139.35', 'Very High')","('50.84', 'Moderate')","('67.21', 'High')","('90.64', 'Very High')","('75.36', 'High')","('4.56', 'Very Low')","('27.09', 'Low')","('46.93', 'Moderate')","('181.33', 'Very High')"
Amsterdam,OH,"('136.92', 'Very High')","('73.36', 'High')","('80.85', 'Very High')","('87.45', 'Very High')","('75.41', 'High')","('9.87', 'Moderate')","('22.60', 'Very Low')","('23.33', 'Low')","('208.68', 'Very High')"
Prague,NE,"('99.37', 'High')","('75.51', 'High')","('74.65', 'High')","('80.67', 'Very High')","('50.70', 'Low')","('17.03', 'Very High')","('31.86', 'Low')","('33.35', 'Low')","('173.98', 'Very High')"
Eureka,NV,"('?', '')","('29.96', 'Low')","('43.83', 'Moderate')","('95.62', 'Very High')","('?', '')","('4.79', 'Very Low')","('15.00', 'Very Low')","('10.34', 'Very Low')","('?', '')"
Lyon,MS,"('115.11', 'Very High')","('42.77', 'Moderate')","('76.08', 'High')","('88.51', 'Very High')","('69.32', 'Moderate')","('9.63', 'Moderate')","('35.78', 'Moderate')","('51.72', 'Moderate')","('158.43', 'High')"
Dallas,WI,"('167.65', 'Very High')","('48.76', 'Moderate')","('66.09', 'High')","('81.85', 'Very High')","('68.15', 'Moderate')","('2.92', 'Very Low')","('34.70', 'Low')","('40.91', 'Moderate')","('190.81', 'Very High')"
Turin,GA,"('93.43', 'High')","('48.00', 'Moderate')","('65.21', 'High')","('85.66', 'Very High')","('57.39', 'Low')","('8.60', 'Moderate')","('27.90', 'Low')","('68.46', 'High')","('142.08', 'Moderate')"
Cleveland,VA,"('133.62', 'Very High')","('36.59', 'Low')","('78.49', 'High')","('73.11', 'High')","('62.02', 'Moderate')","('1.75', 'Very Low')","('32.93', 'Low')","('39.13', 'Low')","('176.99', 'Very High')"
Jacksonville,OH,"('153.99', 'Very High')","('43.62', 'Moderate')","('72.86', 'High')","('87.81', 'Very High')","('61.19', 'Moderate')","('3.52', 'Very Low')","('34.56', 'Low')","('38.68', 'Low')","('189.12', 'Very High')"
Cambridge,ID,"('131.22', 'Very High')","('64.55', 'High')","('71.63', 'High')","('91.37', 'Very High')","('71.17', 'Moderate')","('9.78', 'Moderate')","('36.69', 'Moderate')","('38.61', 'Low')","('182.89', 'Very High')"
Damascus,GA,"('4.30', 'Very Low')","('30.81', 'Low')","('35.99', 'Low')","('70.11', 'High')","('28.80', 'Very Low')","('162.65', 'Very High')","('41.67', 'High')","('68.99', 'High')","('0.00', 'Very Low')"
Midland,OH,"('?', '')","('73.90', 'High')","('65.74', 'High')","('78.86', 'High')","('?', '')","('1.54', 'Very Low')","('25.00', 'Very Low')","('63.79', 'High')","('?', '')"
Vienna,MD,"('117.81', 'Very High')","('70.53', 'High')","('81.02', 'Very High')","('81.77', 'Very High')","('67.85', 'Moderate')","('14.75', 'High')","('21.23', 'Very Low')","('15.63', 'Very Low')","('199.48', 'Very High')"
Henderson,MI,"('?', '')","('77.09', 'High')","('61.11', 'High')","('58.61', 'Moderate')","('?', '')","('3.02', 'Very Low')","('25.56', 'Very Low')","('37.51', 'Low')","('?', '')"
Midland,AR,"('?', '')","('73.90', 'High')","('65.74', 'High')","('78.86', 'High')","('?', '')","('1.54', 'Very Low')","('25.00', 'Very Low')","('63.79', 'High')","('?', '')"
Geneva,MN,"('174.96', 'Very High')","('69.51', 'High')","('69.90', 'High')","('82.61', 'Very High')","('112.05', 'Very High')","('11.43', 'Moderate')","('32.76', 'Low')","('24.61', 'Low')","('204.81', 'Very High')"
Madison,VA,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Fairbanks,IN,"('?', '')","('60.81', 'High')","('66.90', 'High')","('-3.84', 'Low')","('?', '')","('2.55', 'Very Low')","('13.67', 'Very Low')","('24.58', 'Low')","('?', '')"
Fargo,OK,"('?', '')","('55.86', 'Moderate')","('57.78', 'Moderate')","('32.61', 'Moderate')","('?', '')","('2.33', 'Very Low')","('22.60', 'Very Low')","('4.44', 'Very Low')","('?', '')"
Leon,WV,"('?', '')","('29.59', 'Low')","('73.15', 'High')","('37.94', 'Moderate')","('?', '')","('3.65', 'Very Low')","('35.75', 'Moderate')","('57.45', 'Moderate')","('?', '')"
Malta,ID,"('84.83', 'Moderate')","('63.76', 'High')","('55.10', 'Moderate')","('97.44', 'Very High')","('57.37', 'Low')","('12.44', 'High')","('30.75', 'Low')","('74.23', 'High')","('137.29', 'Moderate')"
Havana,AR,"('2.38', 'Very Low')","('67.13', 'High')","('51.54', 'Moderate')","('89.86', 'Very High')","('38.92', 'Very Low')","('57.10', 'Very High')","('51.00', 'High')","('58.08', 'Moderate')","('59.88', 'Very Low')"
Hamilton,MS,"('110.67', 'Very High')","('44.13', 'Moderate')","('75.12', 'High')","('61.06', 'High')","('65.29', 'Moderate')","('27.87', 'Very High')","('35.83', 'Moderate')","('60.24', 'High')","('124.26', 'Moderate')"
Port Elizabeth,NJ,"('85.29', 'High')","('21.74', 'Low')","('62.45', 'High')","('98.81', 'Very High')","('31.89', 'Very Low')","('3.34', 'Very Low')","('33.90', 'Low')","('41.44', 'Moderate')","('151.80', 'High')"
Midland,PA,"('?', '')","('73.90', 'High')","('65.74', 'High')","('78.86', 'High')","('?', '')","('1.54', 'Very Low')","('25.00', 'Very Low')","('63.79', 'High')","('?', '')"
Lisbon,IL,"('60.82', 'Moderate')","('68.18', 'High')","('72.41', 'High')","('98.59', 'Very High')","('51.10', 'Low')","('21.20', 'Very High')","('34.56', 'Low')","('36.50', 'Low')","('152.32', 'High')"
Oslo,MN,"('124.96', 'Very High')","('65.87', 'High')","('77.77', 'High')","('59.99', 'Moderate')","('82.01', 'High')","('11.15', 'Moderate')","('27.95', 'Low')","('22.11', 'Low')","('185.96', 'Very High')"
Buffalo,KS,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Genoa,WI,"('87.40', 'High')","('54.87', 'Moderate')","('66.82', 'High')","('95.00', 'Very High')","('60.89', 'Moderate')","('7.27', 'Low')","('33.65', 'Low')","('51.13', 'Moderate')","('156.51', 'High')"
Florence,SD,"('77.71', 'Moderate')","('58.47', 'Moderate')","('67.13', 'High')","('92.45', 'Very High')","('63.26', 'Moderate')","('13.77', 'High')","('28.00', 'Low')","('47.26', 'Moderate')","('152.39', 'High')"
Athens,LA,"('61.79', 'Moderate')","('44.64', 'Moderate')","('58.07', 'Moderate')","('95.18', 'Very High')","('53.07', 'Low')","('15.35', 'High')","('37.56', 'Moderate')","('54.99', 'Moderate')","('125.89', 'Moderate')"
Rhodes,IA,"('?', '')","('71.04', 'High')","('53.70', 'Moderate')","('96.93', 'Very High')","('?', '')","('8.55', 'Moderate')","('16.50', 'Very Low')","('23.28', 'Low')","('?', '')"
Buffalo,SD,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Savannah,OH,"('?', '')","('42.26', 'Moderate')","('52.66', 'Moderate')","('87.18', 'Very High')","('?', '')","('4.80', 'Very Low')","('23.40', 'Very Low')","('41.31', 'Moderate')","('?', '')"
Jackson,NE,"('?', '')","('18.09', 'Very Low')","('63.89', 'High')","('86.90', 'Very High')","('?', '')","('2.70', 'Very Low')","('29.57', 'Low')","('42.14', 'Moderate')","('?', '')"
Georgetown,MS,"('29.93', 'Very Low')","('29.96', 'Low')","('35.45', 'Low')","('65.81', 'High')","('50.75', 'Low')","('24.95', 'Very High')","('36.50', 'Moderate')","('68.10', 'High')","('69.40', 'Very Low')"
Eureka,TX,"('?', '')","('29.96', 'Low')","('43.83', 'Moderate')","('95.62', 'Very High')","('?', '')","('4.79', 'Very Low')","('15.00', 'Very Low')","('10.34', 'Very Low')","('?', '')"
Georgetown,LA,"('29.93', 'Very Low')","('29.96', 'Low')","('35.45', 'Low')","('65.81', 'High')","('50.75', 'Low')","('24.95', 'Very High')","('36.50', 'Moderate')","('68.10', 'High')","('69.40', 'Very Low')"
Geneva,IN,"('174.96', 'Very High')","('69.51', 'High')","('69.90', 'High')","('82.61', 'Very High')","('112.05', 'Very High')","('11.43', 'Moderate')","('32.76', 'Low')","('24.61', 'Low')","('204.81', 'Very High')"
Omaha,IL,"('149.73', 'Very High')","('54.28', 'Moderate')","('77.09', 'High')","('59.79', 'Moderate')","('65.47', 'Moderate')","('2.30', 'Very Low')","('19.11', 'Very Low')","('33.02', 'Low')","('197.38', 'Very High')"
Moscow,MD,"('91.14', 'High')","('64.63', 'High')","('67.50', 'High')","('55.83', 'Moderate')","('43.55', 'Low')","('17.81', 'Very High')","('50.31', 'High')","('54.97', 'Moderate')","('130.42', 'Moderate')"
Toronto,SD,"('112.52', 'Very High')","('56.37', 'Moderate')","('74.05', 'High')","('65.35', 'High')","('65.37', 'Moderate')","('13.27', 'High')","('44.63', 'High')","('37.85', 'Low')","('157.24', 'High')"
Georgetown,PA,"('29.93', 'Very Low')","('29.96', 'Low')","('35.45', 'Low')","('65.81', 'High')","('50.75', 'Low')","('24.95', 'Very High')","('36.50', 'Moderate')","('68.10', 'High')","('69.40', 'Very Low')"
Midland,LA,"('?', '')","('73.90', 'High')","('65.74', 'High')","('78.86', 'High')","('?', '')","('1.54', 'Very Low')","('25.00', 'Very Low')","('63.79', 'High')","('?', '')"
Boston,IN,"('141.76', 'Very High')","('60.10', 'High')","('72.20', 'High')","('71.73', 'High')","('82.80', 'High')","('7.23', 'Low')","('44.42', 'High')","('30.02', 'Low')","('181.81', 'Very High')"
Douglas,NE,"('122.28', 'Very High')","('81.43', 'Very High')","('69.31', 'High')","('91.32', 'Very High')","('67.77', 'Moderate')","('5.33', 'Low')","('11.25', 'Very Low')","('15.42', 'Very Low')","('219.79', 'Very High')"
Havana,TX,"('2.38', 'Very Low')","('67.13', 'High')","('51.54', 'Moderate')","('89.86', 'Very High')","('38.92', 'Very Low')","('57.10', 'Very High')","('51.00', 'High')","('58.08', 'Moderate')","('59.88', 'Very Low')"
Nuremberg,PA,"('147.41', 'Very High')","('64.27', 'High')","('65.77', 'High')","('77.54', 'High')","('65.05', 'Moderate')","('9.76', 'Moderate')","('32.41', 'Low')","('26.20', 'Low')","('193.32', 'Very High')"
Munich,ND,"('126.27', 'Very High')","('78.88', 'High')","('77.04', 'High')","('75.98', 'High')","('71.85', 'Moderate')","('14.92', 'High')","('30.71', 'Low')","('25.22', 'Low')","('191.82', 'Very High')"
Lisbon,LA,"('60.82', 'Moderate')","('68.18', 'High')","('72.41', 'High')","('98.59', 'Very High')","('51.10', 'Low')","('21.20', 'Very High')","('34.56', 'Low')","('36.50', 'Low')","('152.32', 'High')"
Halifax,NC,"('104.35', 'High')","('59.06', 'Moderate')","('65.17', 'High')","('58.99', 'Moderate')","('62.02', 'Moderate')","('8.90', 'Moderate')","('31.38', 'Low')","('24.28', 'Low')","('170.03', 'Very High')"
Saint Petersburg,PA,"('73.68', 'Moderate')","('62.01', 'High')","('61.45', 'High')","('60.64', 'High')","('36.73', 'Very Low')","('15.84', 'High')","('48.97', 'High')","('60.42', 'High')","('120.99', 'Moderate')"
Eureka,WI,"('?', '')","('29.96', 'Low')","('43.83', 'Moderate')","('95.62', 'Very High')","('?', '')","('4.79', 'Very Low')","('15.00', 'Very Low')","('10.34', 'Very Low')","('?', '')"
Victoria,IL,"('96.60', 'High')","('58.29', 'Moderate')","('65.74', 'High')","('92.52', 'Very High')","('65.68', 'Moderate')","('10.62', 'Moderate')","('32.36', 'Low')","('21.97', 'Low')","('176.90', 'Very High')"
Henderson,IL,"('?', '')","('77.09', 'High')","('61.11', 'High')","('58.61', 'Moderate')","('?', '')","('3.02', 'Very Low')","('25.56', 'Very Low')","('37.51', 'Low')","('?', '')"
Madrid,AL,"('99.45', 'High')","('71.90', 'High')","('79.87', 'High')","('85.47', 'Very High')","('53.94', 'Low')","('13.18', 'High')","('27.44', 'Low')","('37.98', 'Low')","('178.55', 'Very High')"
Madrid,NE,"('99.45', 'High')","('71.90', 'High')","('79.87', 'High')","('85.47', 'Very High')","('53.94', 'Low')","('13.18', 'High')","('27.44', 'Low')","('37.98', 'Low')","('178.55', 'Very High')"
Spokane,MO,"('152.11', 'Very High')","('43.93', 'Moderate')","('65.97', 'High')","('67.12', 'High')","('66.09', 'Moderate')","('3.00', 'Very Low')","('26.12', 'Very Low')","('23.39', 'Low')","('193.31', 'Very High')"
Philadelphia,MO,"('139.15', 'Very High')","('34.15', 'Low')","('70.19', 'High')","('77.98', 'High')","('74.70', 'High')","('3.43', 'Very Low')","('40.41', 'Moderate')","('47.93', 'Moderate')","('163.74', 'Very High')"
Toronto,KS,"('112.52', 'Very High')","('56.37', 'Moderate')","('74.05', 'High')","('65.35', 'High')","('65.37', 'Moderate')","('13.27', 'High')","('44.63', 'High')","('37.85', 'Low')","('157.24', 'High')"
Hamilton,WA,"('110.67', 'Very High')","('44.13', 'Moderate')","('75.12', 'High')","('61.06', 'High')","('65.29', 'Moderate')","('27.87', 'Very High')","('35.83', 'Moderate')","('60.24', 'High')","('124.26', 'Moderate')"
Saint John,ND,"('?', '')","('57.10', 'Moderate')","('71.80', 'High')","('43.05', 'Moderate')","('?', '')","('?', '')","('19.57', 'Very Low')","('69.69', 'High')","('?', '')"
Madrid,NM,"('99.45', 'High')","('71.90', 'High')","('79.87', 'High')","('85.47', 'Very High')","('53.94', 'Low')","('13.18', 'High')","('27.44', 'Low')","('37.98', 'Low')","('178.55', 'Very High')"
Bristol,SD,"('121.82', 'Very High')","('57.32', 'Moderate')","('72.44', 'High')","('88.51', 'Very High')","('66.05', 'Moderate')","('9.93', 'Moderate')","('31.15', 'Low')","('46.46', 'Moderate')","('172.78', 'Very High')"
Medina,ND,"('113.03', 'Very High')","('83.38', 'Very High')","('44.51', 'Moderate')","('26.18', 'Moderate')","('40.41', 'Low')","('7.90', 'Low')","('24.50', 'Very Low')","('74.45', 'High')","('139.60', 'Moderate')"
Tangier,VA,"('34.19', 'Very Low')","('49.54', 'Moderate')","('33.11', 'Low')","('98.39', 'Very High')","('32.41', 'Very Low')","('19.34', 'Very High')","('46.50', 'High')","('56.11', 'Moderate')","('101.25', 'Low')"
North Bay,WI,"('?', '')","('37.37', 'Low')","('67.72', 'High')","('26.61', 'Moderate')","('?', '')","('?', '')","('17.50', 'Very Low')","('18.48', 'Very Low')","('?', '')"
Raleigh,IL,"('161.59', 'Very High')","('60.46', 'High')","('66.00', 'High')","('83.88', 'Very High')","('66.32', 'Moderate')","('4.53', 'Very Low')","('38.28', 'Moderate')","('36.37', 'Low')","('194.67', 'Very High')"
Lima,MT,"('43.44', 'Low')","('29.75', 'Low')","('58.44', 'Moderate')","('97.69', 'Very High')","('31.78', 'Very Low')","('16.11', 'Very High')","('51.02', 'High')","('84.56', 'Very High')","('87.02', 'Very Low')"
Burlington,WY,"('?', '')","('56.67', 'Moderate')","('64.53', 'High')","('55.47', 'Moderate')","('?', '')","('4.05', 'Very Low')","('25.00', 'Very Low')","('13.28', 'Very Low')","('?', '')"
Damascus,OH,"('4.30', 'Very Low')","('30.81', 'Low')","('35.99', 'Low')","('70.11', 'High')","('28.80', 'Very Low')","('162.65', 'Very High')","('41.67', 'High')","('68.99', 'High')","('0.00', 'Very Low')"
Manchester,CA,"('114.54', 'Very High')","('43.95', 'Moderate')","('74.41', 'High')","('86.95', 'Very High')","('66.51', 'Moderate')","('7.80', 'Low')","('39.03', 'Moderate')","('53.30', 'Moderate')","('157.04', 'High')"
Paris,MS,"('114.57', 'Very High')","('41.95', 'Moderate')","('76.93', 'High')","('88.39', 'Very High')","('74.19', 'High')","('17.08', 'Very High')","('41.23', 'High')","('63.77', 'High')","('139.42', 'Moderate')"
Grenada,CA,"('?', '')","('80.42', 'Very High')","('76.39', 'High')","('65.33', 'High')","('?', '')","('?', '')","('40.00', 'Moderate')","('35.34', 'Low')","('?', '')"
Lima,IL,"('43.44', 'Low')","('29.75', 'Low')","('58.44', 'Moderate')","('97.69', 'Very High')","('31.78', 'Very Low')","('16.11', 'Very High')","('51.02', 'High')","('84.56', 'Very High')","('87.02', 'Very Low')"
Burlington,MI,"('?', '')","('56.67', 'Moderate')","('64.53', 'High')","('55.47', 'Moderate')","('?', '')","('4.05', 'Very Low')","('25.00', 'Very Low')","('13.28', 'Very Low')","('?', '')"
Oakland,KY,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Detroit,AL,"('129.60', 'Very High')","('26.95', 'Low')","('62.41', 'High')","('66.03', 'High')","('63.34', 'Moderate')","('2.01', 'Very Low')","('44.19', 'High')","('62.23', 'High')","('140.36', 'Moderate')"
Houston,AR,"('167.73', 'Very High')","('36.66', 'Low')","('69.56', 'High')","('85.53', 'Very High')","('62.10', 'Moderate')","('2.63', 'Very Low')","('41.86', 'High')","('57.05', 'Moderate')","('173.95', 'Very High')"
Ensenada,NM,"('?', '')","('60.28', 'High')","('93.60', 'Very High')","('96.82', 'Very High')","('?', '')","('5.18', 'Low')","('37.00', 'Moderate')","('43.83', 'Moderate')","('?', '')"
Cleveland,IL,"('133.62', 'Very High')","('36.59', 'Low')","('78.49', 'High')","('73.11', 'High')","('62.02', 'Moderate')","('1.75', 'Very Low')","('32.93', 'Low')","('39.13', 'Low')","('176.99', 'Very High')"
Buffalo,ND,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Midland,VA,"('?', '')","('73.90', 'High')","('65.74', 'High')","('78.86', 'High')","('?', '')","('1.54', 'Very Low')","('25.00', 'Very Low')","('63.79', 'High')","('?', '')"
Belgrade,NE,"('65.82', 'Moderate')","('62.09', 'High')","('53.25', 'Moderate')","('84.14', 'Very High')","('43.29', 'Low')","('17.08', 'Very High')","('36.34', 'Moderate')","('68.80', 'High')","('121.28', 'Moderate')"
Henderson,IA,"('?', '')","('77.09', 'High')","('61.11', 'High')","('58.61', 'Moderate')","('?', '')","('3.02', 'Very Low')","('25.56', 'Very Low')","('37.51', 'Low')","('?', '')"
Hamilton,KS,"('110.67', 'Very High')","('44.13', 'Moderate')","('75.12', 'High')","('61.06', 'High')","('65.29', 'Moderate')","('27.87', 'Very High')","('35.83', 'Moderate')","('60.24', 'High')","('124.26', 'Moderate')"
Wellington,IL,"('126.96', 'Very High')","('66.81', 'High')","('64.19', 'High')","('97.68', 'Very High')","('63.17', 'Moderate')","('10.32', 'Moderate')","('38.85', 'Moderate')","('23.08', 'Low')","('190.97', 'Very High')"
Eureka,NC,"('?', '')","('29.96', 'Low')","('43.83', 'Moderate')","('95.62', 'Very High')","('?', '')","('4.79', 'Very Low')","('15.00', 'Very Low')","('10.34', 'Very Low')","('?', '')"
Burlington,OK,"('?', '')","('56.67', 'Moderate')","('64.53', 'High')","('55.47', 'Moderate')","('?', '')","('4.05', 'Very Low')","('25.00', 'Very Low')","('13.28', 'Very Low')","('?', '')"
